,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntrcdsm,cd3less,cd3t12s,cd1t3s,cdov3s,ntrtmlg,cd3les,cd3t12,cd1t3,cdov3
5171,3232,0,272151,1137257.0,THE GRANGER NATIONAL BANK,Granger,TX,76530,12/31/2016,8/17/2020,N,201 W. Davilla,GRANGER BANCSHARES INC,1,0,0,2,0,Williamson,12420.0,"Austin-Round Rock, TX",3/8/1920,1/1/1934,6/1/2010,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.grangernationalbank.com,4273.0,1399.0,2006.0,868.0,0.0,3985,911.0,2972.0,102.0,0.0
5172,11953,12008,718538,1131750.0,THE GRANT COUNTY BANK,Petersburg,WV,26847,12/31/2016,8/17/2020,NM,3 N. Main St.,HIGHLANDS BANKSHARES INC,7,0,0,4,0,Grant,,,8/6/1902,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,http://www.grantcountybank.com,52371.0,6738.0,19427.0,12078.0,14128.0,35781,4283.0,12533.0,9148.0,9817.0
5173,13983,0,560830,1206171.0,THE GRANVILLE NATIONAL BANK,Granville,IL,61326,12/31/2016,8/17/2020,N,328 S. Mccoy St.,GRANVILLE BANCSHARES INC,2,0,0,8,0,Putnam,,,2/27/1934,2/27/1934,1/22/2016,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,http://www.gnbonline.com,15292.0,4882.0,6168.0,3324.0,918.0,4324,1791.0,843.0,1158.0,532.0
5174,14863,12381,557317,1140640.0,THE GRATZ BANK,Gratz,PA,17030,12/31/2016,8/17/2020,NM,32 W. Market St.,GNB FINANCIAL SERVICES INC,5,0,0,8,0,Dauphin,25420.0,"Harrisburg-Carlisle, PA",11/3/1934,11/3/1934,1/1/2016,Stock,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,www.gratzbank.com,46102.0,6797.0,17881.0,12318.0,9106.0,31200,3351.0,12426.0,4737.0,10686.0
5175,11623,13014,576644,3618536.0,THE GREENWOOD'S STATE BANK,Lake Mills,WI,53551,12/31/2016,8/17/2020,NM,117 N. Main St.,GREENWOODS FINANCIAL GROUP INC,8,0,0,4,0,Jefferson,,,10/22/1883,1/1/1934,12/16/2013,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,http://www.greenwoods.bank,23272.0,4176.0,7730.0,8341.0,3025.0,15890,1598.0,4661.0,7079.0,2552.0
5176,18194,10540,831008,,THE GUILFORD SAVINGS BANK,Guilford,CT,6437,12/31/2016,8/17/2020,SB,One Park St.,,7,0,0,4,0,New Haven,35300.0,"New Haven-Milford, CT",12/6/1875,7/1/1960,3/20/2014,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1,www.gsb-yourbank.com,65864.0,21800.0,17112.0,20145.0,6807.0,68928,20063.0,13528.0,23448.0,11889.0
5177,11259,11014,502559,1052387.0,THE GUNNISON BANK AND TRUST COMPANY,Gunnison,CO,81230,12/31/2016,8/17/2020,SM,232 W. Tomichi Ave.,LINDOE INC,2,0,0,4,0,Gunnison,,,12/23/1910,1/1/1934,1/1/2012,Stock,0,1,FED,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.gunnisonbank.com,4316.0,563.0,1816.0,1424.0,513.0,5134,498.0,1626.0,1551.0,1459.0
5178,17451,0,747257,1064513.0,THE HALSTEAD BANK,Halstead,KS,67056,12/31/2016,8/17/2020,SM,314 Main St.,WILLIAMS HOLDING CO INC,5,0,0,2,1,Harvey,48620.0,"Wichita, KS",3/10/1882,6/8/1955,4/1/2009,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.halsteadbank.com,9670.0,1237.0,3286.0,3499.0,1648.0,12919,2767.0,4136.0,3210.0,2806.0
5179,15606,11974,723550,1854303.0,THE HAMILTON BANK,Hamilton,MO,64644,12/31/2016,8/17/2020,NM,111 N. Davis St.,PRISM GROUP INC,3,0,0,2,1,Caldwell,28140.0,"Kansas City, MO-KS",6/11/1938,6/11/1938,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.hamiltonbank.net,8694.0,1709.0,3004.0,2596.0,1385.0,10231,1367.0,4573.0,2039.0,2252.0
5180,14920,15867,887827,,THE HAMLER STATE BANK,Hamler,OH,43524,12/31/2016,8/17/2020,SM,210 Randolph St.,,1,0,0,2,1,Henry,,,1/1/1921,12/15/1934,3/31/2006,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,WWW.HAMLERSTATEBANK.COM,19235.0,2473.0,4301.0,5003.0,7458.0,9373,1289.0,1879.0,1349.0,4856.0
5181,24015,10119,533124,2008130.0,THE HARBOR BANK OF MARYLAND,Baltimore,MD,21201,12/31/2016,8/17/2020,NM,25 W. Fayette St.,HARBOR BANKSHARES CORP,7,0,0,4,0,Baltimore City,12580.0,"Baltimore-Columbia-Towson, MD",9/13/1982,9/13/1982,1/1/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,Baltimore,Richmond,Northeastern,Southeast,0,1,https://www.theharborbank.com,17253.0,2078.0,7528.0,5304.0,2343.0,49690,17947.0,16963.0,12679.0,2101.0
5182,20993,9903,526854,1097838.0,THE HARDIN COUNTY BANK,Savannah,TN,38372,12/31/2016,8/17/2020,SM,235 Wayne Rd.,HARDIN COUNTY BANCSHARES INC,5,0,0,4,0,Hardin,,,3/12/1973,3/12/1973,9/9/2016,Stock,0,1,FED,DIF,Dallas,DALLAS,Nashville,St. louis,Southern,Southeast,0,1,www.hardincountybank.bank,86130.0,41060.0,44254.0,765.0,51.0,96499,38630.0,57761.0,108.0,0.0
5183,28080,866,653778,,THE HARRISON BUILDING AND LOAN ASSOCIATION,Harrison,OH,45030,12/31/2016,8/17/2020,SA,10490 New Haven Rd.,,3,0,0,5,0,Hamilton,17140.0,"Cincinnati, OH-KY-IN",1/1/1916,4/2/1958,11/21/2014,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.bankhbl.com,42165.0,8943.0,14157.0,9760.0,9305.0,22810,2126.0,7662.0,5409.0,7613.0
5184,9030,11662,104234,1249178.0,THE HARRISON COUNTY BANK,Lost Creek,WV,26385,12/31/2016,8/17/2020,NM,Main St.,HARRISON BANKSHARES INC,5,0,0,5,0,Harrison,,,2/1/1911,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,www.hcbwv.com,12118.0,2386.0,4475.0,3725.0,1531.0,11134,1595.0,2860.0,5220.0,1459.0
5185,9079,14315,800134,1209604.0,THE HARVARD STATE BANK,Harvard,IL,60033,12/31/2016,8/17/2020,NM,33-35 N. Ayer St.,HARVARD BANCSHARES INC,6,0,0,4,1,Mchenry,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",8/1/1866,1/1/1934,7/2/2009,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.webhsb.com,22436.0,6382.0,8281.0,5700.0,2073.0,25913,10585.0,9590.0,3873.0,1865.0
5186,11407,10657,750341,1136287.0,THE HASTINGS CITY BANK,Hastings,MI,49058,12/31/2016,8/17/2020,NM,150 W. Court St.,HCB FINANCIAL CORP,8,0,0,8,0,Barry,,,1/1/1886,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1,WWW.HIGHPOINTCOMMUNITYBANK.COM,17575.0,5256.0,6936.0,4178.0,1205.0,6643,1525.0,3580.0,1232.0,306.0
5187,3677,13778,940731,2909853.0,THE HAVANA NATIONAL BANK,Havana,IL,62644,12/31/2016,8/17/2020,N,112 S. Orange St.,COMMUNITY INVESTMENT GROUP LTD,6,0,0,2,0,Mason,,,3/30/1875,1/1/1934,9/28/2015,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,http://www.havanabank.com,25183.0,5126.0,11046.0,6244.0,2767.0,22297,4684.0,10462.0,5767.0,1384.0
5188,26189,0,17110,4046640.0,THE HAVERFORD TRUST COMPANY,Radnor,PA,19087,12/31/2016,8/17/2020,SM,"Three Radnor Corp Ctr, # 450",DREXEL MORGAN&CO,1,0,0,8,1,Delaware,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2/1/1985,4/1/1987,1/1/2012,Stock,0,1,FED,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,0,http://www.haverfordquality.com,11743.0,11743.0,0.0,0.0,0.0,91161,91161.0,0.0,0.0,0.0
5189,17403,0,861153,4873033.0,THE HAVILAND STATE BANK,Haviland,KS,67059,12/31/2016,8/17/2020,NM,209 N. Main St.,HAVILAND BANCSHARES EMPLOYEE STK OWNERSHIP PLAN,2,0,0,2,0,Kiowa,,,8/31/1903,2/24/1955,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.havilandstatebank.com,4622.0,1048.0,2629.0,868.0,77.0,3905,1043.0,2287.0,315.0,260.0
5190,15384,12672,896427,2513157.0,THE HENRY COUNTY BANK,Napoleon,OH,43545,12/31/2016,8/17/2020,NM,122 E. Washington St.,COMUNIBANC CORP,7,0,0,8,0,Henry,,,5/11/1936,5/11/1936,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.thehenrycountybank.com,24273.0,9189.0,4978.0,4919.0,5187.0,69892,39063.0,17223.0,7330.0,6276.0
5191,193,0,507330,1086748.0,THE HERITAGE BANK,Hinesville,GA,31313,12/31/2016,8/17/2020,NM,300 S. Main St.,LIBERTY SHARES INC,17,0,0,4,0,Liberty,25980.0,"Hinesville, GA",11/15/1911,1/1/1934,6/12/2009,Stock,0,0,FDIC,DIF,Atlanta,NEW YORK,Savannah,Atlanta,Southern,Southeast,0,1,,70702.0,16126.0,38133.0,10691.0,5753.0,59205,13249.0,28678.0,11829.0,5449.0
5192,19809,10480,96553,2625247.0,THE HERSHEY STATE BANK,Hershey,NE,69143,12/31/2016,8/17/2020,NM,100 S. Lincoln Ave,AMERIGROUP INC,3,0,0,2,0,Lincoln,,,3/27/1968,3/27/1968,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,WWW.HERSHEYSTATEBANK.COM,7551.0,1849.0,2352.0,2908.0,442.0,24007,2020.0,3847.0,6778.0,11362.0
5193,16370,13352,892223,1071333.0,THE HICKSVILLE BANK,Hicksville,OH,43526,12/31/2016,8/17/2020,NM,144-146 E. High St.,EMPIRE BANCSHARES INC,3,0,1,4,0,Defiance,,,1/9/1946,2/7/1946,1/4/2012,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.thb.bank,14129.0,2485.0,6182.0,4687.0,775.0,11938,769.0,6331.0,4015.0,823.0
5194,310,0,499538,1086177.0,THE HIGHLANDS BANK,Jackson,LA,70748,12/31/2016,8/17/2020,NM,Erin &church St.,BOJ BANCSHARES INC,6,0,0,4,1,East Feliciana,12940.0,"Baton Rouge, LA",1/1/1904,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,,17136.0,5021.0,8927.0,2344.0,844.0,33282,10387.0,16777.0,4860.0,1258.0
5195,9274,11615,419947,1492527.0,THE HILL-DODGE BANKING COMPANY,Warsaw,IL,62379,12/31/2016,8/17/2020,NM,501 Main St.,GREAT RIVER BANCSHARES INC,1,0,0,2,1,Hancock,,,1/1/1864,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,KANSAS CITY,Springfield Il,Chicago,Central,Central,0,1,http://www.hilldodge.com,7483.0,1479.0,2334.0,2166.0,1504.0,2707,0.0,1462.0,1245.0,0.0
5196,18858,13102,230610,2170868.0,THE HOCKING VALLEY BANK,Athens,OH,45701,12/31/2016,8/17/2020,SM,Stimson &palmer St.,HOCKING VALLEY BANCSHARES INC,7,0,0,4,0,Athens,,,2/12/1919,8/9/1963,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,https://www.hvbonline.com,25889.0,8232.0,8488.0,6273.0,2896.0,19755,4348.0,6306.0,5272.0,3829.0
5197,29695,3901,468673,3828111.0,THE HOME LOAN SAVINGS BANK,Coshocton,OH,43812,12/31/2016,8/17/2020,SB,413 Main St.,HOME LOAN FINANCIAL CORP,4,0,0,4,0,Coshocton,,,1/1/1882,12/16/1936,3/19/2007,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.homeloansavingsbank.com,35571.0,2906.0,8847.0,14317.0,9501.0,24060,2684.0,4586.0,8618.0,8172.0
5198,14225,0,696645,1133183.0,THE HOME NATIONAL BANK OF THORNTOWN,Thorntown,IN,46071,12/31/2016,8/17/2020,N,117 E. Main St.,HOME NATIONAL CORP,2,0,0,2,0,Boone,26900.0,"Indianapolis-Carmel-Anderson, IN",5/31/1901,4/6/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.thehomenationalbank.com,10373.0,2914.0,2679.0,4129.0,651.0,10980,4357.0,2770.0,3727.0,126.0
5199,29571,3681,296474,,"THE HOME SAVINGS AND LOAN COMPANY OF KENTON, OHIO",Kenton,OH,43326,12/31/2016,8/17/2020,SA,116 E. Franklin St.,,1,0,0,5,0,Hardin,,,1/1/1888,1/7/1936,6/4/2015,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.hslc-kenton.com,25614.0,3235.0,6311.0,11010.0,5058.0,9455,1256.0,2425.0,3832.0,1942.0
5200,28114,919,932277,3831250.0,"THE HOME SAVINGS AND LOAN COMPANY OF YOUNGSTOWN, OHIO",Youngstown,OH,44503,12/31/2016,8/17/2020,SB,275 W. Fedl St.,UNITED CMTY FINANCIAL CORP,31,0,1,4,0,Mahoning,49660.0,"Youngstown-Warren-Boardman, OH-PA",1/1/1889,11/3/1936,8/20/2014,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,0,,344370.0,110414.0,106295.0,81137.0,46524.0,144055,10699.0,78503.0,41248.0,13605.0
5201,963,0,60545,1427033.0,THE HOME TRUST & SAVINGS BANK,Osage,IA,50461,12/31/2016,8/17/2020,SM,628 Main St.,HTB INC,1,0,0,2,1,Mitchell,,,12/1/1899,1/1/1934,12/1/2012,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.hometrustbank.com,51565.0,21332.0,11705.0,12591.0,5937.0,28057,14208.0,3913.0,5906.0,4030.0
5202,57540,0,3217331,3451603.0,THE HOMETOWN BANK OF ALABAMA,Oneonta,AL,35121,12/31/2016,8/17/2020,NM,"2002 2nd Ave, E.",HOMETOWN BCORP OF ALABAMA INC,3,0,0,8,0,Blount,13820.0,"Birmingham-Hoover, AL",10/20/2003,10/20/2003,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.HomeTownBankAlabama.com,45151.0,9736.0,23378.0,8163.0,3874.0,55804,10196.0,26626.0,10782.0,8200.0
5203,15345,0,77253,3048991.0,THE HONDO NATIONAL BANK,Hondo,TX,78861,12/31/2016,8/17/2020,N,1112 Eighteenth St.,TEXAS HERITAGE BANCSHARES INC,4,0,0,4,1,Medina,41700.0,"San Antonio-New Braunfels, TX",1/1/1934,1/1/1934,5/3/2013,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.myhnb.com,16693.0,5031.0,8402.0,3009.0,251.0,39555,10783.0,20387.0,8184.0,201.0
5204,7526,11345,465618,1144107.0,THE HONESDALE NATIONAL BANK,Honesdale,PA,18431,12/31/2016,8/17/2020,N,733 Main St.,HONAT BCORP INC,11,0,0,4,0,Wayne,,,12/26/1836,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,https://www.hnbbank.bank,97169.0,15608.0,43308.0,28059.0,10194.0,70596,6557.0,39475.0,18148.0,6416.0
5205,12585,0,877958,1992661.0,THE HOPETON STATE BANK,Hopeton,OK,73746,12/31/2016,8/17/2020,NM,Us. Hwy. 281,HOPETON BANCSHARES INC,1,0,0,2,0,Woods,,,1/1/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,hopetonbank.com,2734.0,864.0,1786.0,84.0,0.0,7815,1912.0,4227.0,1676.0,0.0
5206,4693,0,998358,1062863.0,"THE HOWARD STATE BANK, HOWARD, KANSAS",Howard,KS,67349,12/31/2016,8/17/2020,NM,100 S. Wabash St.,ELK COUNTY BANCSHARES INC,4,0,0,2,1,Elk,,,8/30/1877,1/1/1934,6/24/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.howardstatebank.com,4530.0,1290.0,2323.0,917.0,0.0,1828,233.0,1445.0,150.0,0.0
5207,6560,0,12311,1068191.0,THE HUNTINGTON NATIONAL BANK,Columbus,OH,43216,12/31/2016,8/17/2020,N,17 S. High St.,HUNTINGTON BANCSHARES INC,1170,2,1,4,0,Franklin,18140.0,"Columbus, OH",1/6/1866,1/1/1934,8/16/2016,Stock,0,1,OCC,DIF,Chicago,WASHINGTON,Columbus,Cleveland,Central,Central,0,0,www.Huntington.com,2581931.0,471331.0,1154182.0,746621.0,209797.0,1251063,301069.0,538516.0,326526.0,84952.0
5208,4241,9416,237954,2107499.0,THE IDABEL NATIONAL BANK,Idabel,OK,74745,12/31/2016,8/17/2020,N,1201 S.E. Washington,SOUTHEAST CAPITAL EMPLOYEE STK OWNERSHIP PLAN,1,0,0,8,1,Mccurtain,,,2/14/1921,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1,http://www.idabelnational.com,8211.0,2296.0,4774.0,1141.0,0.0,27920,11272.0,13181.0,3467.0,0.0
5209,14907,14534,504647,,THE INTERNATIONAL BANK OF AMHERST,Amherst,WI,54406,12/31/2016,8/17/2020,NM,103 S. Main St.,,1,0,0,8,1,Portage,,,4/1/1893,6/30/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Appleton,Chicago,Central,Central,0,1,www.ibamherst.com,7671.0,1474.0,3192.0,2034.0,971.0,3111,1225.0,904.0,869.0,113.0
5210,11317,0,233442,3217180.0,THE IUKA STATE BANK,Salem,IL,62881,12/31/2016,8/17/2020,NM,205 W Main St,IUKA BANCSHARES INC,4,0,0,2,0,Marion,,,12/10/1910,1/1/1934,9/19/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.iukabank.com,14606.0,1923.0,3183.0,6466.0,3034.0,20132,4346.0,2369.0,9061.0,4356.0
5211,3275,10209,924058,1104503.0,THE JACKSBORO NATIONAL BANK,Jacksboro,TX,76458,12/31/2016,8/17/2020,N,910 N Main St.,JACKSBORO NATL BANCSHARES INC,2,0,0,2,1,Jack,,,1/1/1905,1/1/1934,8/17/2009,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://www.mybanktexas.com,12132.0,5496.0,4831.0,1495.0,310.0,24734,11196.0,9274.0,3354.0,910.0
5212,2244,13798,785857,1104978.0,THE JAMES POLK STONE COMMUNITY BANK,Portales,NM,88130,12/31/2016,8/17/2020,NM,109 E. 2nd St.,JAMES POLK STONE CMTY BANCSHARES,8,0,0,8,1,Roosevelt,,,7/30/1906,1/1/1934,9/3/2010,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Albuquerque,Dallas,Western,West,0,1,www.jpstonecb.com,4123.0,1401.0,1893.0,531.0,298.0,5458,1983.0,1803.0,1422.0,250.0
5213,17573,0,232258,,THE JAMESTOWN STATE BANK,Jamestown,KS,66948,12/31/2016,8/17/2020,NM,422 Walnut St.,,2,0,0,2,0,Cloud,,,1/1/1898,3/30/1956,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,,2919.0,921.0,1534.0,464.0,0.0,459,359.0,100.0,0.0,0.0
5214,11445,0,703039,1137033.0,THE JEFFERSON BANK,Greenville,MS,38703,12/31/2016,8/17/2020,NM,3008 E. Reed Rd.,SOUTHEAST ARKANSAS BANK CORP,4,0,0,2,0,Washington,,,1/3/1901,1/1/1934,11/19/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,www.thejeffersonbank.com,19601.0,3071.0,15398.0,1043.0,88.0,31099,4003.0,18441.0,8077.0,578.0
5215,5473,11830,469559,1061156.0,THE JONES NATIONAL BANK AND TRUST COMPANY OF SEWARD,Seward,NE,68434,12/31/2016,8/17/2020,N,203 So. 6th St.,JONES NATIONAL CORP,2,0,0,2,1,Seward,30700.0,"Lincoln, NE",10/1/1883,1/1/1934,6/21/2014,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,www.jonesbank.com,32774.0,3757.0,6878.0,15079.0,7060.0,25896,6476.0,4995.0,8311.0,6114.0
5216,7614,11076,215710,1117512.0,THE JUNIATA VALLEY BANK,Mifflintown,PA,17059,12/31/2016,8/17/2020,NM,1 S Main St,JUNIATA VALLEY FINANCIAL CORP,15,0,0,4,0,Juniata,,,1/1/1867,1/1/1934,12/1/2015,Stock,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.jvbonline.com,105431.0,15070.0,23196.0,29505.0,37660.0,32520,3692.0,6285.0,6734.0,15809.0
5217,10505,52172,287959,,THE KANSAS STATE BANK,Ottawa,KS,66067,12/31/2016,8/17/2020,NM,236 N. Main St.,,3,0,0,7,1,Franklin,,,11/20/1917,1/1/1934,5/22/2014,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.MyKansasStateBank.com,11413.0,4028.0,4686.0,2241.0,459.0,9274,1588.0,6559.0,950.0,177.0
5218,1865,13613,582654,,THE KANSAS STATE BANK OVERBROOK KANSAS,Overbrook,KS,66524,12/31/2016,8/17/2020,NM,400 Maple St.,,2,0,0,2,0,Osage,45820.0,"Topeka, KS",1/1/1889,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.theksb.com,10278.0,1347.0,4591.0,3501.0,839.0,6650,1817.0,2466.0,2015.0,352.0
5219,3279,0,979759,,THE KARNES COUNTY NATIONAL BANK OF KARNES CITY,Karnes City,TX,78118,12/31/2016,8/17/2020,N,311 E. Calvert St.,,1,0,0,7,0,Karnes,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.kcnb.com,10488.0,4260.0,6196.0,32.0,0.0,18624,7054.0,11264.0,306.0,0.0
5220,15194,53339,5751,1061594.0,THE KEARNY COUNTY BANK,Lakin,KS,67860,12/31/2016,8/17/2020,NM,221 N. Main St.,LAKIN BANCSHARES INC,2,0,0,2,1,Kearny,,,1/1/1888,6/26/1935,10/19/2012,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.kcbks.bank,18106.0,5739.0,6409.0,5010.0,948.0,28349,5428.0,9586.0,9292.0,4043.0
5221,11860,11617,1017425,2010759.0,THE KILLBUCK SAVINGS BANK COMPANY,Killbuck,OH,44637,12/31/2016,8/17/2020,SM,165 N. Main St.,KILLBUCK BANCSHARES INC,11,0,0,4,0,Holmes,,,1/1/1900,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.killbuckbank.com,71479.0,17679.0,22172.0,19485.0,12143.0,53950,6374.0,17309.0,18335.0,11932.0
5222,12195,13988,834755,2217503.0,THE LAKE BANK,Two Harbors,MN,55616,12/31/2016,8/17/2020,NM,613 1st Ave.,MESABA BANCSHARES INC,3,0,0,4,0,Lake,20260.0,"Duluth, MN-WI",1/1/1889,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.thelakebank.com,20655.0,4182.0,12581.0,3083.0,809.0,20509,4882.0,12941.0,1787.0,899.0
5223,3292,0,623052,,THE LAMESA NATIONAL BANK,Lamesa,TX,79331,12/31/2016,8/17/2020,N,602 S 1st St.,,1,0,0,2,1,Dawson,,,7/30/1927,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,WWW.LAMESANB.COM,34033.0,11022.0,18368.0,4643.0,0.0,70140,29799.0,40222.0,119.0,0.0
5224,22835,10088,82350,2020691.0,THE LAUDERDALE COUNTY BANK,Halls,TN,38040,12/31/2016,8/17/2020,NM,305 S. Church St.,LAUDERDALE CNTY BANCSHARES INC,2,0,0,8,0,Lauderdale,,,4/4/1979,4/4/1979,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,http://www.lauderdalecountybank.com,9014.0,2365.0,4147.0,2285.0,217.0,13564,5940.0,5437.0,2044.0,143.0
5225,35422,0,2855978,2856014.0,THE LEADERS BANK,Oak Brook,IL,60523,12/31/2016,8/17/2020,NM,2001 York Rd.,LEADERS GROUP INC THE,2,0,0,4,0,Du Page,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",5/3/2000,5/3/2000,10/28/2010,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.leadersbank.com,60495.0,10595.0,32091.0,16532.0,1277.0,107008,19196.0,63956.0,22748.0,1108.0
5226,3693,14246,480330,1144059.0,THE LEMONT NATIONAL BANK,Lemont,IL,60439,12/31/2016,8/17/2020,N,1201 State St.,LEMONT BCORP INC,6,0,0,5,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/1/1901,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.lemontnationalbank.com,5619.0,1187.0,2228.0,1237.0,967.0,1223,121.0,529.0,206.0,367.0
