,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
54,20093,16002,25357,,ALL AMERICA BANK,Oklahoma City,OK,73128,6/30/2020,8/17/2020,NM,200 S. Rockwell Ave.,,7,0,0,2,1,Oklahoma,36420.0,"Oklahoma City, OK",12/22/1969,12/22/1969,6/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,https://www.allamerica.bank,34259.0,41003.0,21086.0,41176.0,9315.0,3685.0,9385.0,2702.0,5767.0,916.0,0.0
55,58629,0,3579589,3744239.0,ALLEGIANCE BANK,Houston,TX,77040,6/30/2020,8/17/2020,NM,8727 W. Sam Houston Pkwy. N.,ALLEGIANCE BANCSHARES INC,28,0,0,4,0,Harris,26420.0,"Houston-The Woodlands-Sugar Land, TX",10/15/2007,10/15/2007,2/2/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.allegiancebank.com,518490.0,382499.0,162953.0,361233.0,308603.0,68200.0,399804.0,73379.0,265029.0,30651.0,30745.0
56,197,9807,493741,1138405.0,ALLIANCE BANK,Francesville,IN,47946,6/30/2020,8/17/2020,NM,101 W. Montgomery St.,ALLIANCE BCORP,7,0,0,2,1,Pulaski,,,7/3/1930,1/1/1934,8/17/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,www.myalliancebank.com,17663.0,12937.0,7733.0,13714.0,7304.0,1849.0,8900.0,1735.0,5915.0,811.0,439.0
57,11569,10383,176464,2127068.0,ALLIANCE BANK,Sulphur Springs,TX,75482,6/30/2020,8/17/2020,NM,100 Jefferson St W,ALLIANCE BANCSHARES INC,16,0,0,4,1,Hopkins,,,6/16/1927,1/1/1934,4/22/2020,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,alliancebank.com,76110.0,50928.0,25746.0,64140.0,29730.0,7422.0,24758.0,9795.0,9436.0,5527.0,0.0
58,34930,0,2694944,2695727.0,ALLIANCE BANK,Topeka,KS,66614,6/30/2020,8/17/2020,NM,3001 S.W. Wanamaker Rd.,NEW MILLENNIUM BANKSHARES INC,2,0,0,4,0,Shawnee,45820.0,"Topeka, KS",9/3/1998,9/3/1998,2/20/2009,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.alliancebankks.com,13375.0,15795.0,4999.0,14372.0,9104.0,695.0,7949.0,304.0,6374.0,1271.0,0.0
59,12511,11730,21658,1126082.0,ALLIANCE BANK,Mondovi,WI,54755,6/30/2020,8/17/2020,NM,245 S. Eau Claire St.,GEBSCO INC,5,0,0,2,1,Buffalo,,,1/1/1900,1/1/1934,10/1/2019,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1,www.alliancebank.us,32295.0,13101.0,8001.0,21874.0,10352.0,5169.0,8336.0,1434.0,4430.0,2108.0,364.0
60,10973,12291,166652,1127146.0,ALLIANCE BANK,Lake City,MN,55041,6/30/2020,8/17/2020,NM,105 E. Lyon Ave.,ALLIANCE FINL SERVICES INC,7,0,0,4,0,Wabasha,40340.0,"Rochester, MN",1/1/1867,1/1/1934,9/4/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.alliancebanks.com,57177.0,39912.0,18903.0,64794.0,11294.0,2098.0,42139.0,19106.0,2179.0,14600.0,6254.0
61,34566,0,2619714,3253629.0,ALLIANCE BANK,Cape Girardeau,MO,63701,6/30/2020,8/17/2020,NM,217 N. Kingshighway,ALLIANCE BANCSHARES INC,5,0,0,2,0,Cape Girardeau,16020.0,"Cape Girardeau, MO-IL",10/23/1997,10/23/1997,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.alliancebanking.com,23064.0,16125.0,10842.0,23017.0,4910.0,420.0,6302.0,2217.0,3331.0,754.0,0.0
62,57733,0,3276543,5216570.0,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,6/30/2020,8/17/2020,NM,292 W. Main Ave,PBD HOLDINGS LLC,4,0,0,4,0,Gaston,16740.0,"Charlotte-Concord-Gastonia, NC-SC",9/8/2004,9/8/2004,2/4/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,1,www.alliancebanknc.com,6776.0,5932.0,3901.0,6236.0,1434.0,1136.0,4344.0,1981.0,1309.0,309.0,745.0
63,15657,0,601658,3615441.0,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,6/30/2020,8/17/2020,NM,4721 Bosque Blvd,ABCT HOLDINGS INC,5,0,0,4,0,Mclennan,47380.0,"Waco, TX",3/16/1939,3/20/1939,4/5/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,https://www.alliancebanktexas.com,11553.0,19259.0,5633.0,18950.0,5508.0,721.0,46007.0,16054.0,27218.0,1935.0,800.0
64,9631,0,924937,1406971.0,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,6/30/2020,8/17/2020,NM,321 N. 6th St.,AC BCORP INC,4,0,0,2,1,Menard,44100.0,"Springfield, IL",5/18/1910,1/1/1934,10/31/2018,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,www.bankacb.com,34948.0,20975.0,15197.0,22617.0,14241.0,3868.0,4060.0,624.0,1493.0,1685.0,258.0
65,1946,11748,35057,2352253.0,ALLIANT BANK,Madison,MO,65263,6/30/2020,8/17/2020,NM,101 E. Broadway,NEMO BANCSHARES INC,5,0,0,2,1,Monroe,,,2/20/1888,1/1/1934,1/25/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,http://www.alliantbank.com,9253.0,26754.0,9066.0,13551.0,12286.0,1103.0,4308.0,1349.0,2144.0,815.0,0.0
66,55130,0,2140348,3051580.0,"ALLIED FIRST BANK,SB",Oswego,IL,60543,6/30/2020,8/17/2020,SB,3201 Orchard Rd,ALLIED FIRST BCORP INC,1,0,0,5,0,Kendall,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/3/1994,9/1/2001,4/27/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.alliedfirst.com,4511.0,13561.0,2074.0,3454.0,7830.0,4714.0,2542.0,0.0,264.0,0.0,2278.0
67,4051,0,146056,3176559.0,ALLNATIONS BANK,Calumet,OK,73014,6/30/2020,8/17/2020,SM,114 E. Main St.,ALLNATIONS BCORP INC,2,0,0,2,0,Canadian,36420.0,"Oklahoma City, OK",1/1/1901,1/1/1934,7/11/2018,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.anbok.com,1580.0,1068.0,1624.0,743.0,278.0,3.0,0.0,0.0,0.0,0.0,0.0
68,57803,0,3284070,1562859.0,ALLY BANK,Sandy,UT,84070,6/30/2020,8/17/2020,SM,200 W. Civic Ctr. Dr.,ALLY FINANCIAL INC,1,0,0,9,0,Salt Lake,41620.0,"Salt Lake City, UT",8/2/2004,8/2/2004,9/11/2017,Stock,0,1,FED,DIF,San Francisco,WASHINGTON,Salt Lake City,San Francisco,Western,West,0,0,http://www.ally.com,31308000.0,18365000.0,8399000.0,26416000.0,12976000.0,1882000.0,8668000.0,1655000.0,5384000.0,1312000.0,317000.0
69,58424,0,3633173,,ALMA BANK,Astoria,NY,11102,6/30/2020,8/17/2020,NM,28-31 31st St.,,12,0,1,4,0,Queens,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",9/12/2007,9/12/2007,7/6/2017,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,http://www.almabank.com,116742.0,373429.0,74492.0,275436.0,99166.0,41078.0,37348.0,8416.0,22891.0,5763.0,278.0
70,15426,0,224552,5188060.0,ALMENA STATE BANK,Almena,KS,67622,6/30/2020,8/17/2020,NM,500 Main St.,ALMENA INVESTMENTS LLC,2,0,0,2,1,Norton,,,1/1/1934,10/3/1936,2/4/2020,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.almenastatebank.com,2494.0,41320.0,4935.0,14826.0,19103.0,4950.0,1524.0,498.0,252.0,274.0,500.0
71,23091,10415,260055,1061679.0,ALPINE BANK,Glenwood Springs,CO,81601,6/30/2020,8/17/2020,NM,2200 Grand Ave.,ALPINE BANKS OF COLORADO,46,0,0,4,0,Garfield,,,4/1/1980,4/1/1980,7/12/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.alpinebank.com,138503.0,43530.0,82191.0,75597.0,18955.0,5290.0,34581.0,2121.0,23968.0,5697.0,2795.0
72,35377,0,2889227,,ALPINE CAPITAL BANK,New York,NY,10019,6/30/2020,8/17/2020,NM,"680 5th Ave, 7th Fl.",,1,0,0,4,1,New York,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",3/1/2000,3/1/2000,5/26/2010,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,https://www.alpinecapitalbank.com,1268.0,10229.0,2197.0,4308.0,3981.0,1011.0,18522.0,16233.0,2289.0,0.0,0.0
73,12773,10791,984379,2748995.0,ALTABANK,American Fork,UT,84003,6/30/2020,8/17/2020,NM,33 E. Main St.,ALTABANCORP,28,0,1,4,0,Utah,39340.0,"Provo-Orem, UT",1/1/1913,1/1/1934,11/12/2019,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,West,0,0,www.altabank.com,68226.0,59767.0,30158.0,41705.0,32307.0,23823.0,45355.0,3707.0,15395.0,13470.0,12783.0
74,19590,0,199436,1081510.0,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,6/30/2020,8/17/2020,NM,206 Jackson St.,ALTAMAHA BANCSHARES INC,4,0,0,4,1,Toombs,,,5/16/1966,5/19/1966,1/25/2013,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,http://www.altamaha.bank,22614.0,20222.0,7969.0,26142.0,6418.0,2307.0,12594.0,9368.0,3226.0,0.0,0.0
75,8276,0,881441,1491548.0,ALTON BANK,Alton,MO,65606,6/30/2020,8/17/2020,NM,26 Court Sq.,ALTON BANCSHARES INC,3,0,0,2,1,Oregon,,,4/17/1924,1/1/1934,6/17/2016,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,St. louis,Western,West,0,1,www.altonbank.com,6448.0,11795.0,1995.0,9570.0,3477.0,3202.0,2125.0,0.0,446.0,779.0,900.0
76,27711,153,777870,,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,6/30/2020,8/17/2020,SB,203 N. Logan Blvd.,,5,0,0,4,0,Blair,11020.0,"Altoona, PA",1/1/1927,3/31/1937,12/29/2017,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Philadelphia,Northeastern,Northeast,0,1,www.altoonabank.com,47993.0,35371.0,15304.0,52001.0,11856.0,4203.0,14814.0,2541.0,10417.0,1580.0,276.0
77,9465,9767,246956,3822687.0,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,6/30/2020,8/17/2020,NM,518 College Ave.,GRACE INV CO INC ESOP THE,5,0,1,2,1,Woods,,,9/10/1901,1/1/1934,6/27/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,WWW.ALVASTATEBANK.COM,34069.0,68828.0,25391.0,56926.0,17840.0,2740.0,24444.0,3311.0,16439.0,3221.0,1473.0
78,622,9297,661308,4400336.0,AMALGAMATED BANK,New York,NY,10001,6/30/2020,8/17/2020,NM,275 7th Ave,WORKERS UNITED,12,0,1,4,0,New York,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",4/14/1923,1/1/1934,5/18/2018,Stock,0,1,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,0,http://AMALGAMATEDBANK.COM,104313.0,200637.0,152808.0,133897.0,14133.0,4112.0,58704.0,52858.0,5846.0,0.0,0.0
79,903,10892,397531,1020676.0,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,6/30/2020,8/17/2020,NM,30 N. Lasalle St.,AMALGAMATED INVESTMENTS CO,2,0,0,4,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",6/30/1922,1/1/1934,7/28/2017,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.aboc.com,15330.0,7071.0,3327.0,13411.0,5592.0,71.0,41909.0,6455.0,35010.0,0.0,444.0
80,14531,10978,353555,1107205.0,AMARILLO NATIONAL BANK,Amarillo,TX,79101,6/30/2020,8/17/2020,N,410 S Taylor,AMARILLO NATIONAL BCORP INC,32,0,0,4,1,Potter,11100.0,"Amarillo, TX",1/1/1892,1/1/1934,3/4/2019,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.anb.com,221473.0,425231.0,265025.0,305576.0,60592.0,15511.0,406235.0,220357.0,137781.0,44557.0,3540.0
81,28701,2179,206174,,AMBLER SAVINGS BANK,Ambler,PA,19002,6/30/2020,8/17/2020,SB,155 E Butler Ave,,10,0,0,5,0,Montgomery,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1899,9/17/1936,5/31/2017,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.amblersav.com,71853.0,41005.0,16431.0,41736.0,39971.0,14720.0,15830.0,3351.0,6097.0,5719.0,663.0
82,6423,9315,9807,2611718.0,AMBOY BANK,Old Bridge,NJ,8857,6/30/2020,8/17/2020,SM,3590 Nj Hwy. 9 S.,AMBOY BCORP,24,0,0,4,1,Middlesex,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5/12/1888,1/1/1934,1/4/2019,Stock,0,1,FED,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,1,www.amboybank.com,70075.0,143728.0,44235.0,123738.0,44895.0,935.0,173649.0,111969.0,58632.0,3048.0,0.0
83,22953,14111,83638,1135972.0,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,6/30/2020,8/17/2020,N,220 Alhambra Circle,AMERANT BCORP INC,28,0,1,4,0,Miami-Dade,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",9/17/1979,9/17/1979,10/23/2018,Stock,0,1,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,www.amerantbank.com,925322.0,724036.0,349818.0,680000.0,496233.0,123309.0,772144.0,167673.0,430719.0,120150.0,53602.0
84,27267,0,1169650,,AMERASIA BANK,Flushing,NY,11355,6/30/2020,8/17/2020,NM,41-06 Main St.,,6,0,1,4,0,Queens,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",6/20/1988,6/20/1988,4/1/2013,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,www.amerasiabankny.com,104599.0,148637.0,62725.0,127422.0,56556.0,6533.0,120535.0,29191.0,54435.0,36403.0,506.0
85,8893,0,440857,1064492.0,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,6/30/2020,8/17/2020,SM,1100 W. Main St.,URICH BCORP INC,1,0,0,4,1,Jackson,28140.0,"Kansas City, MO-KS",2/27/1888,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.amcommbank.com,5141.0,4432.0,1906.0,5444.0,2058.0,166.0,5670.0,0.0,2466.0,3204.0,0.0
86,20311,10556,630555,1121993.0,AMERICAN BANK,Bozeman,MT,59715,6/30/2020,8/17/2020,NM,1632 W. Main St.,GUARANTY DEVELOPMENT CO,6,0,0,4,1,Gallatin,,,7/27/1970,11/25/1970,9/13/2018,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Billings,Minneapolis,Western,West,0,1,www.americanbankmontana.com,13665.0,5656.0,4944.0,6395.0,5958.0,2024.0,3131.0,1374.0,887.0,870.0,0.0
87,34422,15591,2580243,3008753.0,AMERICAN BANK,Allentown,PA,18104,6/30/2020,8/17/2020,SM,4029 W. Tilghman St.,AMERICAN BANK INC,1,0,0,4,0,Lehigh,10900.0,"Allentown-Bethlehem-Easton, PA-NJ",6/2/1997,6/2/1997,7/15/2019,Stock,0,0,FED,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.ambk.com,72359.0,61251.0,16484.0,48930.0,47320.0,20876.0,22638.0,3618.0,10628.0,6332.0,2060.0
88,1117,0,275358,1131406.0,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,6/30/2020,8/17/2020,NM,120 E. Main St.,LEACKCO BANK HOLDING CO INC,13,0,0,2,1,Jerauld,,,1/1/1892,1/1/1934,7/1/2018,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,www.abt.bank,89258.0,64724.0,34974.0,82952.0,32791.0,3265.0,46811.0,5282.0,32330.0,9199.0,0.0
89,19234,0,597452,1104615.0,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,6/30/2020,8/17/2020,NM,1819 N. Columbia St.,AMERICAN BANCSHARES INC,5,0,0,4,0,Saint Tammany,35380.0,"New Orleans-Metairie, LA",9/14/1964,9/14/1964,2/20/2020,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.americanbankandtrust.com,11316.0,24032.0,6585.0,14862.0,9676.0,4225.0,14843.0,1257.0,9381.0,3677.0,528.0
90,17906,0,83834,1085349.0,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,6/30/2020,8/17/2020,NM,307 E. Landry St.,AMERICAN BCORP INC,8,0,0,4,1,Saint Landry,,,9/22/1958,9/22/1958,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.americanbankandtrust.net,9139.0,9769.0,4697.0,10521.0,3690.0,0.0,4632.0,1399.0,2758.0,475.0,0.0
91,35568,0,2919898,1119404.0,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,6/30/2020,8/17/2020,NM,1302 Scottsville Rd.,FIRST BRECKINRIDGE BANCSHARES,5,0,0,4,0,Warren,14540.0,"Bowling Green, KY",7/5/2000,7/5/2000,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,www.ambanking.com,63692.0,63688.0,28273.0,53563.0,42310.0,3233.0,40403.0,8799.0,19940.0,10091.0,1573.0
92,31980,7685,718079,2226475.0,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,6/30/2020,8/17/2020,NM,808 W. Main St.,AMERICAN BANCSHARES CORP,3,0,0,4,1,Overton,,,1/1/1978,8/10/1979,2/14/2011,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1,http://www.abtc.bank,45660.0,56699.0,17360.0,43742.0,30243.0,11014.0,34262.0,2855.0,11004.0,16166.0,4237.0
93,20537,16110,452159,,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,6/30/2020,8/17/2020,NM,6060 American Plaza,,2,0,0,4,0,Tulsa,46140.0,"Tulsa, OK",11/5/1971,11/5/1971,3/23/2013,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.americanbanktulsa.com,4955.0,18406.0,10409.0,11209.0,1743.0,0.0,42033.0,14462.0,26418.0,896.0,257.0
94,34955,0,2733263,1138610.0,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",Davenport,IA,52807,6/30/2020,8/17/2020,N,4301 E. 53rd St.,AMBANK HOLDINGS INC,11,0,1,4,0,Scott,19340.0,"Davenport-Moline-Rock Island, IA-IL",1/5/1999,1/5/1999,3/31/2006,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://www.ambankqc.com,22474.0,21125.0,8920.0,23160.0,10684.0,835.0,19892.0,550.0,13741.0,5277.0,325.0
95,22559,14001,971959,1133781.0,AMERICAN BANK CENTER,Dickinson,ND,58601,6/30/2020,8/17/2020,NM,140 1st Ave. W.,AMERICAN BANCOR LTD,19,0,1,4,0,Stark,,,12/1/1977,12/1/1977,10/18/2019,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.weareamerican.bank,93691.0,61547.0,46682.0,77667.0,25869.0,5021.0,137537.0,45523.0,87960.0,3221.0,832.0
96,4624,9208,1002953,1065444.0,AMERICAN BANK OF BAXTER SPRINGS,Baxter Springs,KS,66713,6/30/2020,8/17/2020,SM,1201 Military Ave.,AMERICAN BANCSHARES INC,3,0,0,2,1,Cherokee,,,1/1/1917,1/1/1934,10/28/2014,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1,http://www.americanbankbaxter.com,6366.0,4200.0,3818.0,3376.0,2156.0,1216.0,17684.0,6282.0,10274.0,1128.0,0.0
97,5283,0,510648,3009938.0,AMERICAN BANK OF BEAVER DAM,Beaver Dam,WI,53916,6/30/2020,8/17/2020,NM,115 Front St.,AMERICAN NB BEAVER DAM EMPLOYEE STK OWNERSHIP TR,5,0,0,4,0,Dodge,,,6/30/1891,1/1/1934,8/27/2018,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,www.americanbankbd.com,12861.0,5492.0,3030.0,10255.0,4345.0,723.0,3814.0,260.0,3294.0,260.0,0.0
98,18609,0,215662,1107193.0,AMERICAN BANK OF COMMERCE,Wolfforth,TX,79382,6/30/2020,8/17/2020,NM,Us. Hwy. 82 &loop 193,AMERICO BANCSHARES INC,16,0,1,4,0,Lubbock,31180.0,"Lubbock, TX",9/11/1962,10/11/1962,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.theabcbank.com,29832.0,66345.0,22046.0,48466.0,22768.0,2898.0,52857.0,9321.0,31419.0,11617.0,500.0
99,15423,0,568359,3450521.0,AMERICAN BANK OF MISSOURI,Wellsville,MO,63384,6/30/2020,8/17/2020,NM,127 W. Hudson,EVERGREEN BANCSHARES INC,8,0,0,4,0,Montgomery,,,3/15/1880,9/14/1936,1/25/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,www.americanbankofmissouri.bank,66425.0,62528.0,48358.0,41302.0,36736.0,2557.0,25342.0,8486.0,11504.0,5352.0,0.0
100,34606,14577,2684552,3043008.0,AMERICAN BANK OF OKLAHOMA,Collinsville,OK,74021,6/30/2020,8/17/2020,NM,200 E. Main St.,AMERIBANK HOLDING CO,6,0,0,4,0,Tulsa,46140.0,"Tulsa, OK",4/1/1998,4/1/1998,12/26/2017,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.americanbankok.com,31260.0,76696.0,17399.0,51167.0,32852.0,6538.0,25433.0,8139.0,13139.0,3113.0,1042.0
101,59157,0,5230790,,AMERICAN BANK OF THE CAROLINAS,Monroe,NC,28110,6/30/2020,8/17/2020,NM,3302 Hwy. 74 W.,,2,0,0,4,0,Union,16740.0,"Charlotte-Concord-Gastonia, NC-SC",5/20/2019,5/20/2019,11/15/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,1,https://www.abc-nc.com,1343.0,3815.0,2295.0,2760.0,0.0,103.0,1873.0,861.0,1012.0,0.0,0.0
102,5216,10623,716655,4792022.0,AMERICAN BANK OF THE NORTH,Nashwauk,MN,55769,6/30/2020,8/17/2020,NM,117 Central Ave.,PARK FINANCIAL GROUP INC,14,0,0,4,0,Itasca,,,1/1/1920,1/1/1934,11/2/2016,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.ambnk.com,38295.0,9650.0,7679.0,19162.0,14252.0,6852.0,5174.0,2591.0,1287.0,532.0,764.0
103,23886,10721,307361,1110045.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Waco,TX,76712,6/30/2020,8/17/2020,N,200 W. State Hwy. 6,AMERICAN NATL BANCSHARES INC,3,0,0,4,1,Mclennan,47380.0,"Waco, TX",6/11/1982,6/11/1982,12/3/2018,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.ambankwaco.com,20203.0,19616.0,9547.0,18224.0,9181.0,2867.0,40402.0,13231.0,25421.0,1207.0,543.0
104,5800,0,345345,1201457.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Le Mars,IA,51031,6/30/2020,8/17/2020,N,234 5th Ave. S.W.,AMBANK CO INC,2,0,0,2,1,Plymouth,,,1/1/1887,1/1/1934,4/8/2019,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.am-bank.com,53945.0,29227.0,12697.0,36307.0,27853.0,6316.0,19996.0,6414.0,11656.0,1659.0,267.0
105,20241,11670,807955,1109964.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Corpus Christi,TX,78401,6/30/2020,8/17/2020,N,800 N Shoreline Blvd Suite 2,AMERICAN BANK HOLDING CORP,13,0,0,4,1,Nueces,18580.0,"Corpus Christi, TX",8/24/1970,8/24/1970,12/31/2018,Stock,0,1,OCC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,http://americanbank.com,11801.0,22540.0,11270.0,19764.0,3043.0,264.0,64241.0,12219.0,50022.0,2000.0,0.0
106,21567,0,494654,5164448.0,"AMERICAN BANK, NATIONAL ASSOCIATION",Dallas,TX,75220,6/30/2020,8/17/2020,N,2707 W. N.W. Hwy.,BRIGHT FORCE HOLDING GP LLC,1,0,0,4,0,Dallas,19100.0,"Dallas-Fort Worth-Arlington, TX",5/2/1974,5/2/1974,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,https://abdallas.bank,2927.0,16850.0,1548.0,6638.0,7588.0,4003.0,9680.0,1755.0,2265.0,5660.0,0.0
107,34788,0,2734729,,AMERICAN BUSINESS BANK,Los Angeles,CA,90071,6/30/2020,8/17/2020,NM,"400 S. Hope St, # 300",,5,0,0,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",9/28/1998,9/28/1998,1/22/2020,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Los Angeles (North),San Francisco,Western,Western,0,0,http://WWW.AMERICANBB.BANK,957.0,6400.0,4533.0,2489.0,335.0,0.0,28355.0,8703.0,19652.0,0.0,0.0
