,cert,docket,fed_rssd,rssdhcr,name,city,state,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,Community_Banks,inst.webaddr,Total_Deposits,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,Transaction_Accounts,Demand_Deposit,Non-Transaction_Accounts,Money_Market_Deposit_Accounts,Other_Savings_Accounts,Time_Deposits,Time_and_Savings_Deposits,Non-Interest_Bearing,Interest-Bearing,Retail_Deposits,depins,irakeogh,bro,broins,DEPLSNB
1363,27237,12507,1190476,2303910.0,ENTERPRISE BANK & TRUST,Clayton,MO,63105,6/30/2020,8/17/2020,NM,150 N. Meramec,ENTERPRISE FINL SERVICES CORP,36,0,1,4,0,Saint Louis,41180.0,"St. Louis, MO-IL",5/9/1988,5/9/1988,3/8/2019,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,0,http://www.enterprisebank.com,6782362,6782362,6290029,0,256624,235709,0,0,947765,662741.0,5834597,1962916.0,3212515.0,659166.0,6119621.0,2043827.0,4738535.0,6096860.0,3775994,72735.0,486659.0,486659.0,0.0
1364,27408,11801,1356768,2461016.0,ENTERPRISE BANK AND TRUST COMPANY,Lowell,MA,1852,6/30/2020,8/17/2020,NM,222 Merrimack St.,ENTERPRISE BCORP INC,25,0,1,4,0,Middlesex,14460.0,"Boston-Cambridge-Newton, MA-NH",1/3/1989,1/3/1989,3/31/2006,Stock,0,1,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.enterprisebanking.com,3648464,3648464,3305739,0,261521,81205,0,0,489999,356684.0,3158466,2562597.0,243525.0,352344.0,3291781.0,1354413.0,2294051.0,3494963.0,2236074,46195.0,74997.0,0.0,0.0
1365,11539,0,457426,,ENTERPRISE BANK OF SOUTH CAROLINA,Ehrhardt,SC,29081,6/30/2020,8/17/2020,NM,13497 Broxton Bridge Rd.,,12,0,0,4,0,Bamberg,,,1/1/1920,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,https://ebsc.bank,353056,353056,312535,1,40270,250,0,0,202118,86098.0,150938,32907.0,50668.0,67364.0,266958.0,86098.0,266958.0,345842.0,280584,11457.0,0.0,0.0,0.0
1366,90270,13264,332402,3122846.0,ENVISION BANK,Randolph,MA,2368,6/30/2020,8/17/2020,SB,129 N. Main St.,RANDOLPH BCORP INC,6,0,0,5,0,Norfolk,14460.0,"Boston-Cambridge-Newton, MA-NH",1/1/1851,1/2/1986,3/12/2018,Stock,0,0,FDIC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,www.envisionbank.com,545127,545127,540127,0,5000,0,0,0,145398,92440.0,399729,81848.0,165234.0,152647.0,452687.0,93351.0,451776.0,459821.0,476526,18889.0,55972.0,55972.0,0.0
1367,31485,7056,81175,4841041.0,EQUITABLE BANK,Grand Island,NE,68801,6/30/2020,8/17/2020,SM,113 N Locust St,EQUITABLE FINANCIAL CORP,5,0,0,4,0,Hall,24260.0,"Grand Island, NE",1/1/1890,12/30/1965,3/30/2019,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,http://www.equitableonline.com,329520,329520,318348,0,10383,789,0,0,127870,62399.0,201650,87584.0,22177.0,91889.0,267121.0,51176.0,278344.0,309039.0,262761,10757.0,0.0,0.0,5064.0
1368,30707,5778,206473,3835155.0,EQUITABLE SAVINGS AND LOAN ASSOCIATION,Sterling,CO,80751,6/30/2020,8/17/2020,SA,221 N 3rd St,FARMERS REALTY CO,10,0,0,5,0,Logan,,,1/1/1921,8/10/1954,7/21/2011,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,www.equitable-savings.com,132555,132555,125700,0,6855,0,0,0,35677,10420.0,96878,4947.0,35509.0,56424.0,122135.0,10421.0,122134.0,121572.0,124327,7376.0,0.0,0.0,0.0
1369,25858,0,139656,3180547.0,EQUITY BANK,Andover,KS,67002,6/30/2020,8/17/2020,SM,345 N. Andover Rd.,EQUITY BANCSHARES INC,51,0,1,4,0,Butler,48620.0,"Wichita, KS",1/21/1985,1/21/1985,2/8/2019,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,0,http://www.equitybank.com,3265808,3265808,2525434,0,682126,58248,0,0,329547,167269.0,2936261,764982.0,1480756.0,690523.0,3098539.0,776893.0,2488915.0,3032944.0,2609568,82970.0,55066.0,5001.0,5785.0
1370,10004,13641,599643,1249691.0,ERGO BANK,Markesan,WI,53946,6/30/2020,8/17/2020,NM,86 E. Water St.,FS BANCSHARES INC,2,0,0,4,0,Green Lake,,,1/20/1910,1/1/1934,3/6/2018,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,http://www.ergobank.com,84312,84312,78108,1,6203,0,0,0,26814,8338.0,57498,12869.0,15648.0,28980.0,75974.0,8338.0,75974.0,75446.0,84287,5026.0,8000.0,8000.0,5000.0
1371,10980,11844,40855,1127687.0,ESB BANK,Caledonia,MN,55921,6/30/2020,8/17/2020,NM,115 N. Hwy. 44/76,EITZEN INDEPENDENTS INC,3,0,0,2,1,Houston,29100.0,"La Crosse-Onalaska, WI-MN",1/2/1909,1/1/1934,2/16/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,https://www.esbbanking.com,102430,102430,91741,0,10534,155,0,0,21701,21701.0,80729,42122.0,10476.0,28131.0,80729.0,9175.0,93255.0,100985.0,90245,3637.0,0.0,0.0,0.0
1372,16629,11230,918954,1051670.0,ESB FINANCIAL,Emporia,KS,66801,6/30/2020,8/17/2020,NM,8th &merchant St.,NAMYAW CORP INC,4,0,0,4,1,Lyon,,,3/16/1901,10/1/1947,9/5/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,http://www.esbtrust.com,262295,262295,222741,0,39482,72,0,0,160698,74733.0,101597,16172.0,37298.0,48127.0,187562.0,74733.0,187562.0,252691.0,192736,8264.0,0.0,0.0,0.0
1373,1746,0,305433,,ESCAMBIA COUNTY BANK,Flomaton,AL,36441,6/30/2020,8/17/2020,NM,2151 Ringold St,,1,0,0,5,1,Escambia,,,1/1/1924,1/1/1934,6/6/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Montgomery,Atlanta,Southern,Southeast,0,1,https://www.escambiacountybank.com,64378,64378,58624,0,5754,0,0,0,21446,15644.0,42932,4508.0,10844.0,27580.0,48734.0,15644.0,48734.0,57815.0,58293,4627.0,0.0,0.0,0.0
1374,58140,18006,3447820,4267427.0,"ESQUIRE BANK, NATIONAL ASSOCIATION",Jericho,NY,11753,6/30/2020,8/17/2020,N,"100 Jericho Quadrangle, # 10",ESQUIRE FINANCIAL HOLDINGS INC,2,0,0,4,0,Nassau,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",10/12/2006,10/12/2006,3/1/2019,Stock,0,0,OCC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,www.esquirebank.com,727489,727489,726943,0,443,103,0,0,619271,278895.0,108218,61199.0,27650.0,19369.0,448594.0,278895.0,448594.0,711941.0,170300,551.0,0.0,0.0,0.0
1375,28262,1254,952677,3854268.0,ESSA BANK & TRUST,Stroudsburg,PA,18360,6/30/2020,8/17/2020,SB,200 Palmer St.,ESSA BCORP INC,23,0,0,4,0,Monroe,20700.0,"East Stroudsburg, PA",1/1/1916,1/30/1947,12/4/2015,Stock,0,1,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,0,www.essabank.com,1501960,1501960,1335683,0,138099,28178,0,0,475362,475362.0,1026598,351463.0,175016.0,500119.0,1026598.0,238992.0,1262968.0,1237088.0,1112374,44305.0,229293.0,229293.0,0.0
1376,8675,12790,781028,3687046.0,ESSEX BANK,Richmond,VA,23233,6/30/2020,8/17/2020,SM,9954 Mayland Dr.,COMMUNITY BANKERS TRUST CORP,24,0,1,4,0,Henrico,40060.0,"Richmond, VA",1/1/1926,1/1/1934,12/31/2015,Stock,0,0,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1,www.essexbank.com,1364025,1364025,1298341,0,65684,0,0,0,474596,474596.0,889429,148050.0,108603.0,632776.0,889429.0,279156.0,1084869.0,1219406.0,979866,59691.0,27214.0,4592.0,0.0
1377,17262,13145,961400,,ESSEX SAVINGS BANK,Essex,CT,6426,6/30/2020,8/17/2020,SB,35 Plains Rd.,,8,0,0,4,0,Middlesex,25540.0,"Hartford-West Hartford-East Hartford, CT",8/6/1851,10/2/1953,1/1/2016,Non-Stock,0,1,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1,www.essexsavings.com,410501,410501,404630,0,5871,0,0,0,189201,150054.0,221300,5277.0,143150.0,72873.0,260447.0,150054.0,260447.0,395308.0,335599,15863.0,0.0,0.0,0.0
1378,27015,13964,541307,1250138.0,ETHIC,Boston,MA,2110,6/30/2020,8/17/2020,SA,125 High St.,ADMIRALS BCORP INC,2,0,1,4,0,Suffolk,14460.0,"Boston-Cambridge-Newton, MA-NH",1/1/1967,7/20/1987,6/1/2020,Stock,0,0,OCC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,www.ethicwealthbank.com,220311,220311,124040,0,18195,78076,0,0,3837,803.0,216474,109692.0,1507.0,105275.0,219508.0,777.0,219534.0,195825.0,190261,1230.0,0.0,0.0,72888.0
1379,29268,3193,794475,5371705.0,EUREKA HOMESTEAD,Metairie,LA,70005,6/30/2020,8/17/2020,SA,1922 Veterans Blvd.,EUREKA HOMESTEAD BCORP INC,1,0,0,5,0,Jefferson,35380.0,"New Orleans-Metairie, LA",1/1/1884,8/3/1935,7/9/2019,Stock,0,0,OCC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.eurekahomestead.com,62548,62548,31126,0,3679,27743,0,0,0,0.0,62548,164.0,7940.0,54444.0,62548.0,6182.0,56366.0,58938.0,56739,2417.0,1298.0,1298.0,26445.0
1380,28401,1520,587677,,EUREKA SAVINGS BANK,La Salle,IL,61301,6/30/2020,8/17/2020,SB,250 Marquette St.,,4,0,0,5,0,La Salle,,,1/1/1885,3/16/1942,2/1/2018,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,http://www.eurekasavings.com,255302,255302,252127,0,3175,0,0,0,41573,10688.0,213729,63857.0,55542.0,94332.0,244614.0,10688.0,244614.0,252723.0,238780,28780.0,0.0,0.0,0.0
1381,26799,15503,498531,,EVABANK,Eva,AL,35621,6/30/2020,8/17/2020,NM,4113 Eva Rd.,,8,0,0,4,0,Morgan,19460.0,"Decatur, AL",10/13/1986,10/13/1986,12/20/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.evabank.com,288214,288214,267942,0,6651,13621,0,0,54450,10663.0,233764,55475.0,27348.0,150940.0,277551.0,10663.0,277551.0,216945.0,259018,16489.0,26367.0,26367.0,4557.0
1382,6947,13454,292908,1401190.0,"EVANS BANK, NATIONAL ASSOCIATION",Angola,NY,14006,6/30/2020,8/17/2020,N,8599 Erie Rd,EVANS BCORP INC,17,0,0,4,0,Erie,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",1/1/1920,1/1/1934,5/1/2020,Stock,0,0,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,https://www.evansbank.com,1811964,1811964,1552241,0,259484,239,0,0,176791,81480.0,1635173,450896.0,828131.0,356147.0,1730484.0,176791.0,1635174.0,1719506.0,1244790,30209.0,22862.0,22862.0,0.0
1383,57109,16425,3029253,,EVERENCE TRUST COMPANY,Goshen,IN,46527,6/30/2020,8/17/2020,SA,1110 N. Main St.,,1,0,0,7,0,Elkhart,21140.0,"Elkhart-Goshen, IN",6/1/2001,6/1/2001,7/21/2011,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,0,www.everence.com,500,500,500,0,0,0,0,0,0,0.0,500,0.0,0.0,500.0,500.0,0.0,500.0,0.0,250,0.0,0.0,0.0,0.0
1384,26444,12018,952172,,EVERETT CO-OPERATIVE BANK,Everett,MA,2149,6/30/2020,8/17/2020,SB,419 Broadway,,2,0,0,4,0,Middlesex,14460.0,"Boston-Cambridge-Newton, MA-NH",1/1/1890,11/26/1985,4/5/2016,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.everettbank.com,446056,446056,410714,0,35342,0,0,0,73879,52000.0,372177,137452.0,37728.0,196997.0,394056.0,51608.0,394448.0,363271.0,331211,28501.0,0.0,0.0,1098.0
1385,35230,0,2834759,3477425.0,EVERGREEN BANK GROUP,Oak Brook,IL,60523,6/30/2020,8/17/2020,NM,"1515 W. 22nd St, # 100w",BANCORP FINANCIAL INC,3,0,0,6,0,Du Page,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",10/5/1999,10/5/1999,7/2/2008,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.evergreenbankgroup.com,1070218,1070218,1043170,0,26562,486,0,0,120200,90809.0,950018,259634.0,40252.0,650131.0,979409.0,90809.0,979409.0,833728.0,673594,34058.0,141263.0,141263.0,70017.0
1386,28914,2610,55970,,EVERGREEN FEDERAL BANK,Grants Pass,OR,97526,6/30/2020,8/17/2020,SA,969 S E 6th St.,,5,0,0,4,0,Josephine,24420.0,"Grants Pass, OR",6/1/1934,11/5/1934,7/21/2011,Non-Stock,0,0,OCC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,1,www.evergreenfederal.bank,470923,470923,470923,0,0,0,0,0,188678,110485.0,282245,21716.0,196270.0,64260.0,360438.0,50183.0,420740.0,458350.0,414629,15058.0,0.0,0.0,0.0
1387,23404,0,427858,1129627.0,EVERGREEN NATIONAL BANK,Evergreen,CO,80439,6/30/2020,8/17/2020,N,28145 Colorado Hwy. 74,EVERGREEN BCORP,4,0,0,4,0,Jefferson,19740.0,"Denver-Aurora-Lakewood, CO",4/15/1981,4/15/1981,9/20/2010,Stock,0,0,OCC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,www.enbcolorado.com,119063,119063,114659,0,4405,0,0,0,85239,81445.0,33825,10198.0,22576.0,1051.0,37619.0,81445.0,37618.0,119063.0,103380,359.0,0.0,0.0,0.0
1388,34010,0,2297998,3462494.0,EVERTRUST BANK,Pasadena,CA,91101,6/30/2020,8/17/2020,NM,"2 N. Lake Ave, # 1030",O-BANK CO LTD,8,0,0,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",5/3/1995,5/3/1995,3/19/2018,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Los Angeles (North),San Francisco,Western,Western,0,1,http://www.evertrustbank.com,676791,676791,595733,0,50182,30876,0,0,96208,86501.0,580583,84269.0,46524.0,449789.0,590290.0,86501.0,590290.0,450916.0,417866,0.0,0.0,0.0,30876.0
1389,1299,13695,592448,1142411.0,EVOLVE BANK & TRUST,West Memphis,AR,72301,6/30/2020,8/17/2020,SM,301 Shoppingway Blvd.,EVOLVE BCORP INC,19,0,1,4,0,Crittenden,32820.0,"Memphis, TN-MS-AR",6/5/1925,1/1/1934,6/17/2015,Stock,0,1,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.getevolved.com,405827,405827,395840,0,7264,2723,0,0,262884,232028.0,142943,49210.0,9597.0,84138.0,173799.0,232028.0,173799.0,374941.0,201172,12939.0,18994.0,14775.0,2723.0
1390,8468,0,507068,1025998.0,EXCHANGE BANK,Santa Rosa,CA,95401,6/30/2020,8/17/2020,NM,545 4th St.,FRANK P DOYLE TRUST ARTICLE IX,20,0,0,4,0,Sonoma,42220.0,"Santa Rosa, CA",5/1/1890,1/1/1934,3/2/2018,Stock,0,1,FDIC,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,0,1,http://www.exchangebank.com,2683479,2683479,2669046,0,14433,0,0,0,129123,101175.0,2554356,1813472.0,561169.0,179715.0,2582304.0,1108070.0,1575409.0,2621638.0,1898958,26339.0,1487.0,1487.0,0.0
1391,160,12322,613839,1085862.0,EXCHANGE BANK,Milledgeville,GA,31061,6/30/2020,8/17/2020,NM,250 W. Hancock St.,EXCHANGE BANKSHARES INC,5,0,0,4,0,Baldwin,,,6/1/1903,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,www.exch.bank,251693,251693,239107,0,12586,0,0,0,64674,15065.0,187019,0.0,122247.0,64773.0,236628.0,15065.0,236628.0,246379.0,223224,8613.0,0.0,0.0,0.0
1392,1435,13868,492650,1061893.0,EXCHANGE BANK,Kearney,NE,68847,6/30/2020,8/17/2020,NM,3110 2nd Ave.,EXCHANGE CO,9,0,1,4,1,Buffalo,,,1/1/1930,1/1/1934,2/3/2020,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,https://www.eb-us.com,779845,779845,691151,10,23090,65594,0,0,14431,10431.0,765414,331350.0,34912.0,399152.0,769414.0,78300.0,701545.0,676751.0,589753,23647.0,64974.0,0.0,65891.0
1393,4619,14175,144052,1054000.0,EXCHANGE BANK & TRUST,Atchison,KS,66002,6/30/2020,8/17/2020,NM,600 Commercial St.,EXCHANGE BANKSHARES CORP OF KS,9,0,1,2,0,Atchison,,,1/1/1856,1/1/1934,2/21/2017,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://WWW.MYEXCHANGEBANK.COM,412911,412911,367308,0,44816,787,0,0,37940,37940.0,374971,21030.0,283064.0,70876.0,374971.0,26921.0,385990.0,405991.0,331998,14229.0,0.0,0.0,0.0
1394,13366,0,456755,1064175.0,EXCHANGE BANK AND TRUST COMPANY,Perry,OK,73077,6/30/2020,8/17/2020,SM,523 Delaware St.,PERRY BANCSHARES INC,3,0,0,4,1,Noble,,,2/20/1896,1/1/1934,6/17/2015,Stock,0,1,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.easybanking.net,281872,281872,239304,0,42547,21,0,0,98779,59476.0,183093,65577.0,20045.0,97471.0,222396.0,59842.0,222030.0,242769.0,213411,13246.0,3230.0,0.0,0.0
1395,10528,11399,985451,1106525.0,"EXCHANGE BANK AND TRUST COMPANY, NATCHITOCHES, LOUISIANA",Natchitoches,LA,71457,6/30/2020,8/17/2020,NM,700 Front St.,EXCHANGE BANCSHARES INC,3,0,0,5,1,Natchitoches,,,9/28/1892,1/1/1934,1/25/2008,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Shreveport,Dallas,Southern,Western,0,1,http://www.exchange-bank.com,143697,143697,88847,0,54850,0,0,0,104127,43370.0,39570,2846.0,20479.0,16245.0,100327.0,43370.0,100328.0,134862.0,83717,841.0,0.0,0.0,0.0
1396,1616,0,686459,1249495.0,EXCHANGE BANK OF MISSOURI,Fayette,MO,65248,6/30/2020,8/17/2020,SM,101 S. Church St.,NORTHERN MO BANCSHARES INC,5,0,0,2,0,Howard,17860.0,"Columbia, MO",11/19/1927,1/1/1934,11/16/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,Kansas City,Western,West,0,1,www.ebmo.com,213943,213943,169682,0,44261,0,0,0,77256,24259.0,136687,61286.0,15532.0,59869.0,189684.0,24259.0,189684.0,202614.0,159950,10111.0,0.0,0.0,0.0
1397,8274,0,2747466,1097173.0,EXCHANGE BANK OF NORTHEAST MISSOURI,Kahoka,MO,63445,6/30/2020,8/17/2020,SM,268 N. Johnson St.,LINCOLN COUNTY BCORP INC,7,0,0,2,1,Clark,,,9/8/1903,1/1/1934,4/20/2015,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,ebnemo.com,163487,163487,146309,0,16683,495,0,0,57653,35820.0,105834,25714.0,16178.0,63942.0,127667.0,35820.0,127667.0,159160.0,150780,6552.0,0.0,0.0,0.0
